appid,genre
3881920,Adventure
3881920,Indie
3881920,Early Access
2002140,Action
2002140,Early Access
1404010,Adventure
1404010,Indie
2123990,Action
2123990,Indie
2123990,Early Access
2786500,Casual
3620750,Casual
3620750,Indie
3324040,Action
3324040,Adventure
3324040,Casual
3324040,Indie
2289230,Strategy
2002010,Casual
1548010,Casual
1548010,Indie
2744150,Casual
2744150,RPG
2744150,Simulation
2786490,Casual
2786490,Strategy
2786490,Free To Play
2786490,Early Access
3620740,Casual
3620740,Indie
3620740,RPG
3881890,Adventure
3881890,Casual
3324030,Adventure
3324030,Strategy
2869510,Action
2289220,Adventure
2289220,Casual
2001970,Adventure
2001970,Casual
1847610,Action
1847610,Adventure
1847610,Casual
1847610,Indie
1847610,Strategy
2869500,Action
2869500,Adventure
2869500,Casual
2869500,Indie
2786450,Casual
2786450,Free To Play
4172930,Adventure
4172930,Indie
3324000,Adventure
3324000,Casual
3324000,Indie
2289210,RPG
2289210,Simulation
2001910,Action
2001910,Indie
2001910,Racing
1813910,Action
1813910,Indie
1602540,Casual
1602540,Indie
1321220,Adventure
1321220,Casual
1321220,Simulation
1986880,Adventure
1986880,Casual
1986880,Indie
2744110,Action
2744110,Free To Play
3881820,Adventure
3881820,Casual
3881820,Simulation
2289130,Action
2289130,Simulation
2289130,Sports
2289130,Strategy
2001870,Casual
2001870,Free To Play
2001870,Indie
2123840,Adventure
2123840,Casual
2123840,Indie
2123840,RPG
2123840,Simulation
4172790,Action
4172790,Adventure
4172790,Indie
4172790,RPG
4172790,Simulation
3620690,Action
3620690,Adventure
3620690,Casual
3620690,Indie
3620690,Racing
3620690,Strategy
2869470,RPG
2869470,Early Access
2289120,Indie
2289120,Strategy
2289120,Free To Play
1583500,Action
1583500,Adventure
1583500,Indie
1583500,RPG
1520680,Indie
1520680,RPG
1520680,Strategy
1403990,Adventure
1403990,Indie
1403990,RPG
1403990,Strategy
2123800,Indie
2869350,Action
2869350,Casual
2744070,Action
2744070,Adventure
2744070,Casual
2744070,Indie
2786380,Action
2786380,Casual
2786380,Indie
2786380,RPG
2786380,Strategy
2786380,Free To Play
2786380,Early Access
3620680,Action
3620680,Early Access
3323960,Action
3323960,Indie
2289090,Action
2289090,Adventure
1466110,Action
1466110,Casual
1466110,Indie
2123770,Casual
2123770,Indie
2744040,Casual
2744040,Indie
2744040,RPG
2744040,Simulation
2744040,Strategy
2786360,Casual
2786360,Indie
2786360,Racing
2786360,RPG
3323890,Action
3323890,Indie
3323890,Strategy
2869330,Casual
2869330,Indie
2869330,Strategy
2001830,Indie
2289080,Indie
2289080,Simulation
2289080,Strategy
1847600,Indie
1847600,Strategy
2289040,Casual
2289040,RPG
2869050,Strategy
2869050,Free To Play
2123640,Adventure
2123640,Indie
2744000,Adventure
2786300,Adventure
2786300,Strategy
2786300,Free To Play
3620570,Casual
3323830,Action
2869030,Action
2869030,Adventure
2869030,Casual
2869030,Indie
2123630,Action
2123630,Indie
2123630,Strategy
2743970,Strategy
3620560,Action
2869020,Action
2869020,Indie
2001680,Action
2001680,Adventure
2001680,Indie
1547970,Action
1547970,Adventure
1547970,Indie
1258520,Action
1258520,Casual
1258520,Indie
1466100,Adventure
1466100,Indie
1466100,Strategy
2123560,Action
2869000,Action
2743960,Action
2743960,Adventure
2743960,Indie
2743960,RPG
2743960,Free To Play
2786280,Action
2786280,Adventure
2786280,Casual
2786280,Indie
2786280,RPG
2786280,Strategy
2288880,Indie
2288880,RPG
2288880,Strategy
3323770,Adventure
3323770,Casual
3323770,Indie
2001670,Action
2001670,Adventure
2001670,Casual
2001670,Indie
1847510,Casual
1847510,Indie
1847510,Simulation
1847510,Strategy
1847510,Early Access
2123550,Action
2786250,Indie
2786250,Free To Play
4172460,Casual
2743860,Adventure
3880880,Casual
3880880,Indie
3880880,Simulation
3880880,Strategy
3880880,Free To Play
2288840,Simulation
2001570,Casual
2001570,Indie
2001570,Simulation
1813860,Adventure
1813860,Indie
1602510,Strategy
1986800,Action
1986800,Indie
1986800,Early Access
2786240,Indie
2786240,Free To Play
2743850,Racing
2743850,Simulation
2743850,Sports
2743850,Early Access
4172410,Indie
4172410,RPG
4172410,Strategy
4172410,Early Access
3323720,Adventure
3323720,Strategy
3323720,Free To Play
2868950,Indie
2868950,Strategy
2288770,Casual
2288770,Indie
2288770,Racing
2288770,Simulation
2123530,Indie
2743840,Action
2743840,Adventure
2743840,Indie
2786160,Action
2786160,Adventure
2786160,Casual
2786160,Indie
2786160,Early Access
4172370,Casual
4172370,Indie
3620510,Casual
3620510,Simulation
3880820,Action
3880820,Casual
3880820,Indie
3880820,Free To Play
3323710,Adventure
3323710,Casual
3323710,Indie
3323710,Massively Multiplayer
3323710,Racing
2868920,Action
2868920,Adventure
2868920,Casual
1403940,Action
1403940,Adventure
1403940,Indie
1403940,Massively Multiplayer
1403940,Simulation
2001460,Action
2001460,Indie
2123510,Action
2123510,Adventure
2123510,Simulation
2123510,Strategy
2786140,Action
2786140,Indie
2786140,Racing
3323670,Indie
3323670,Simulation
2288730,Action
2288730,Adventure
2288730,Casual
2288730,Indie
2288730,Simulation
2288730,Strategy
2288730,Early Access
2868860,Adventure
2868860,Indie
2868860,RPG
2868860,Simulation
2868860,Strategy
2868860,Early Access
1730000,Indie
1547930,Casual
1547930,Indie
2786130,Action
2786130,Indie
3620470,Adventure
3620470,Indie
3620470,Strategy
3620470,Early Access
2001380,Indie
2001380,RPG
1847500,Indie
1847500,RPG
2123450,Action
4172330,Casual
4172330,Indie
4172330,RPG
4172330,Strategy
2786120,Action
2786120,Adventure
3620440,Action
3620440,Casual
3620440,Indie
3620440,Sports
3620440,Free To Play
3620440,Early Access
2868820,Indie
2868820,RPG
2868820,Simulation
2001360,Adventure
2001360,Casual
2288660,Casual
2288660,Indie
1602490,Action
1602490,Adventure
1602490,Casual
1602490,Indie
1986790,Action
1986790,Adventure
1986790,Indie
1986790,Free To Play
1986790,Early Access
2123430,Casual
2123430,Indie
2123430,Strategy
2743770,Action
2786100,Indie
2786100,RPG
3620430,Action
3620430,Indie
2868800,Adventure
2868800,Indie
2868800,RPG
2001340,RPG
2001340,Simulation
2001340,Strategy
2123420,Action
2123420,Adventure
2123420,Indie
2123420,Simulation
2743760,Adventure
2743760,Casual
2786020,Action
2786020,Adventure
2786020,Indie
3323600,Indie
3323600,RPG
3323600,Simulation
2288630,Casual
2868790,Adventure
2868790,Indie
2001280,Indie
2123410,Action
2123410,Adventure
2123410,Indie
2743700,Adventure
2743700,Indie
2785980,Adventure
2785980,Simulation
3620360,Indie
3323590,Indie
3323590,Simulation
3323590,Sports
3323590,Strategy
3880700,Indie
3880700,Sports
2868760,Action
2868760,Indie
2868760,RPG
2288600,Action
2001220,Adventure
2001220,Casual
2001220,Indie
1729950,Casual
1729950,Indie
1547910,Casual
1547910,Indie
1547910,Simulation
1750810,Casual
1750810,Indie
1750810,Strategy
1466070,Adventure
1466070,Indie
2868740,Casual
2868740,Indie
2868740,Free To Play
2743650,Indie
2743650,Simulation
2743650,Strategy
2785970,Adventure
2785970,Casual
2785970,RPG
2785970,Simulation
3880680,Casual
3880680,Indie
3880680,RPG
3880680,Simulation
3880680,Strategy
3880680,Free To Play
3323580,Casual
2288570,Action
2288570,Adventure
2288570,Casual
2288570,Strategy
2001210,Casual
2001210,Indie
2001210,RPG
2001210,Simulation
2001210,Sports
2001210,Strategy
2123390,Action
2785950,RPG
3880670,Strategy
3323500,Adventure
3323500,Casual
3323500,Indie
2001190,Action
2001190,Indie
2288560,Action
2288560,Adventure
2288560,Indie
1602460,Casual
1986780,Action
1986780,Free To Play
1986780,Indie
1986780,Early Access
2123380,Indie
2123380,RPG
2123380,Simulation
2743550,Action
2785920,Action
2785920,Adventure
2785920,RPG
2785920,Free To Play
3880650,Casual
3880650,Indie
3880650,Simulation
2868600,Indie
2123350,Indie
2743530,Action
2743530,Adventure
2743530,Indie
2743530,Early Access
4172150,Adventure
4172150,Casual
4172150,Indie
3620210,Casual
3620210,Indie
3880640,Adventure
3880640,Casual
3880640,Simulation
3880640,Strategy
3880640,Free To Play
2868590,Adventure
2868590,Indie
2001150,Casual
2001150,Free To Play
2001150,Indie
2001150,Racing
2001150,Early Access
2743520,Simulation
2288470,Adventure
2288470,Indie
2288470,RPG
2288470,Strategy
2288470,Early Access
1847460,Casual
1847460,Indie
1847460,RPG
1847460,Simulation
2001120,Action
2001120,Adventure
2743460,Action
2743460,Indie
2743460,Simulation
2785850,Adventure
3620120,Adventure
3620120,Casual
3620120,Indie
3880590,Adventure
3880590,Indie
3880590,Free To Play
2001110,RPG
2868530,Action
2868530,Adventure
2868530,Casual
2868530,Simulation
1813820,Adventure
1813820,RPG
1602440,Indie
1986770,Action
1986770,Adventure
1986770,Casual
1986770,Indie
1986770,Free To Play
2123290,Casual
2743450,Casual
2743450,Indie
2785810,Indie
2785810,Simulation
2785810,Strategy
3323310,Action
3323310,Indie
3323310,Strategy
2288350,Action
2288350,RPG
2001070,RPG
2001070,Simulation
2001070,Strategy
2001070,Early Access
2743430,Action
2743430,Casual
2743430,Indie
2785800,RPG
2785800,Free To Play
3620070,Adventure
3620070,Casual
3880470,Action
3323300,Action
3323300,Casual
3323300,Indie
3323300,Free To Play
2868490,Indie
2868490,RPG
2868490,Strategy
2288330,Action
2288330,Adventure
2001060,Action
2001060,Adventure
2001060,Indie
2123150,Adventure
2123150,Casual
2123150,Indie
2868430,Action
2868430,Adventure
2868430,Casual
2868430,Indie
2868430,RPG
2868430,Simulation
2785750,Casual
3620060,Adventure
3620060,Casual
3880430,Action
3880430,Indie
3880430,Massively Multiplayer
3880430,Strategy
3323260,Adventure
3323260,Casual
3323260,Indie
2288310,Action
2288310,Adventure
2288310,Casual
2288310,Indie
2001050,Casual
2001050,Indie
2001050,Simulation
2001050,Strategy
1729900,Action
1729900,Casual
1547890,Simulation
1547890,Strategy
1466030,RPG
2288300,Casual
2288300,Simulation
2288300,Strategy
2123140,Adventure
2123140,Indie
2123140,RPG
2868400,Casual
2868400,Indie
2868400,Early Access
2743410,Adventure
3620050,Action
3620050,Indie
3620050,RPG
2001000,Indie
2001000,Simulation
2001000,Strategy
1847440,Indie
1602420,Action
2123120,Casual
2123120,Indie
2123120,Strategy
2529830,Simulation
2529830,Strategy
2702110,RPG
2785730,Casual
2785730,Indie
2785730,Strategy
3113390,Action
3113390,Adventure
3113390,Casual
3113390,RPG
3113390,Strategy
2868380,Casual
2868380,Indie
2288280,Casual
2288280,Simulation
2288280,Strategy
1986760,Action
1986760,Free To Play
1986760,Indie
1986760,Simulation
1986760,Strategy
2123110,Action
2123110,Casual
2123110,Indie
2529820,Action
2529820,Indie
2529820,RPG
2702100,Action
3113360,Casual
3113360,Indie
3323190,Action
3323190,Adventure
3323190,Indie
2868270,Action
2868270,Adventure
2868270,Indie
2868270,RPG
2288210,Adventure
2288210,Indie
2288210,RPG
2529810,Casual
2123100,Adventure
2123100,Casual
2123100,Indie
2123100,RPG
2702090,RPG
2868260,Action
2868260,Adventure
2868260,Indie
2868260,Free To Play
2785690,Action
2785690,Adventure
2785690,Casual
2785690,Indie
2785690,RPG
2785690,Simulation
1729840,Action
1729840,Indie
2702080,Simulation
2702080,Strategy
3323150,Indie
3113340,Action
3113340,Adventure
3113340,Indie
3113340,Massively Multiplayer
3113340,RPG
3113340,Simulation
2868240,Casual
2868240,Indie
2288150,Simulation
2288150,Strategy
2006490,Action
2006490,Adventure
2006490,Indie
2529780,Simulation
2702050,RPG
3880310,Action
3880310,Indie
3113260,Indie
3113260,Simulation
2868210,Action
2868210,Free To Play
2868210,Early Access
1602390,Action
1602390,Casual
1602390,Indie
1813730,Action
1813730,Adventure
1813730,Early Access
2529770,RPG
2529770,Strategy
2123050,Simulation
2702030,Action
2702030,Indie
2868110,Adventure
2868110,Casual
3880290,Casual
3880290,Indie
3323130,Action
3323130,Casual
3323130,Indie
3323130,Strategy
3113230,Casual
3113230,Indie
3113230,RPG
3113230,Simulation
3113230,Strategy
3113230,Early Access
2123030,Casual
2123030,Indie
2123030,RPG
2123030,Simulation
1986710,Action
1986710,Adventure
1986710,Simulation
2529750,Indie
2529750,RPG
2702020,Adventure
2702020,Indie
2868100,Action
2868100,Adventure
2868100,RPG
2868100,Early Access
2785570,Casual
2785570,Strategy
2785570,Early Access
3323120,Adventure
3323120,Casual
3113140,Casual
3113140,Indie
1300610,Indie
1300610,Simulation
1300610,Strategy
1300610,Early Access
2288080,Adventure
2288080,Indie
2288080,RPG
2123020,Strategy
2529740,Action
2529740,Indie
2529740,Strategy
2702010,Action
2702010,Casual
2702010,Indie
2702010,Simulation
4171420,Action
4171420,Casual
4171420,Indie
3880250,Adventure
3880250,Casual
3880250,Indie
3880250,RPG
3880250,Strategy
3113080,Indie
3113080,Simulation
3113080,Sports
2288070,Action
1729830,Casual
1729830,Free To Play
1729830,Indie
1729830,Strategy
1729830,Early Access
2123000,Action
2123000,Casual
2123000,Indie
2123000,Strategy
2785490,RPG
3880220,Action
3880220,Adventure
3880220,Indie
3323050,Indie
3323050,Simulation
3113060,Action
3113060,Adventure
3113060,Casual
3113060,Indie
3113060,RPG
3113060,Simulation
3113060,Free To Play
2868070,Action
2868070,Adventure
2868070,Indie
2868070,RPG
2868070,Simulation
2868070,Early Access
2006470,RPG
2006470,Simulation
1465950,Indie
1465950,Simulation
1465950,Strategy
1465950,Early Access
1847390,Action
1847390,Adventure
1847390,Indie
2122980,Action
2122980,Casual
2122980,Indie
2122980,Strategy
2122980,Free To Play
2288020,Action
2288020,Indie
2785480,Action
2785480,Casual
2785480,Indie
2785480,Free To Play
2701980,Indie
2701980,Simulation
2701980,Early Access
4171330,Indie
4171330,Simulation
3880210,Action
3880210,Indie
3880210,Simulation
3323040,Action
3323040,Indie
2868060,Action
2868060,Casual
2868060,Indie
2868060,Free To Play
1403740,Indie
1403740,Simulation
1403740,Strategy
1602380,Action
1602380,Casual
1813690,Simulation
2122960,Action
2122960,Adventure
2122960,Casual
2122960,Free To Play
2122960,Strategy
2122960,Early Access
2287990,Adventure
2287990,Casual
2287990,Free To Play
2287990,Indie
2529610,Adventure
2529610,Indie
2529610,RPG
3880190,Action
3880190,Adventure
3880190,Casual
3880190,Indie
3880190,Simulation
2701910,Casual
2701910,Indie
2701910,Simulation
3113010,Indie
3113010,Strategy
2122880,Adventure
2122880,Casual
2122880,Indie
2529570,Indie
2785330,Casual
3322980,Adventure
3322980,Indie
3112730,Action
3112730,Adventure
3112730,Casual
2287960,Casual
2287960,Indie
2287960,RPG
1750640,Indie
1750640,Simulation
2006460,Action
2006460,Casual
2006460,Indie
1547860,Action
1547860,Adventure
1547860,Indie
1847380,Action
1847380,Indie
1847380,Early Access
2122860,Adventure
2122860,Casual
2122860,Indie
2122860,Early Access
2529560,Adventure
2529560,Indie
2529560,RPG
2701840,Action
2701840,Indie
2785280,Action
2785280,Adventure
2867890,Action
2867890,Casual
2867890,Indie
3112660,Casual
3112660,Indie
2287950,Adventure
2287950,Indie
2287950,RPG
2287950,Simulation
2287950,Strategy
1602370,Action
1602370,Adventure
1602370,Indie
1602370,Early Access
1813650,Casual
2122840,Action
2122840,Racing
2122840,Simulation
2529540,Adventure
2529540,RPG
2701800,Action
2701800,Adventure
2701800,Indie
2701800,Simulation
2867840,Indie
2785230,Action
2785230,Adventure
2785230,Casual
2785230,Indie
3322940,Action
3322940,Early Access
3112650,Casual
3112650,Indie
1525640,Action
1525640,Adventure
1525640,Indie
1525640,Racing
1525640,Simulation
2287790,Adventure
2287790,Casual
2287790,Indie
2122830,Action
2122830,Adventure
2529530,Action
2529530,Indie
2701770,Action
2701770,Casual
3322930,Action
3322930,Indie
3322930,Simulation
3322930,Sports
3112640,Casual
3112640,Indie
2122810,Casual
2122810,Indie
2122810,Strategy
2529520,Adventure
2529520,Indie
2529520,RPG
2701750,Adventure
2701750,Indie
